Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD,BTC=
2012-04-02,22.093906477500003,32.29,28.38,198.05,124.9,141.84,1419.04,15.64,1.3321,1677.25,50.39,162.94,
2012-04-03,22.475691810000004,31.94,28.11,199.66,122.71,141.26,1413.38,15.66,1.3233,1644.83,48.752,159.89,
2012-04-04,22.2967634175,31.21,27.93,193.99,119.96,139.86,1398.96,16.44,1.3141,1619.73,46.705,157.21,
2012-04-05,22.63140594,31.52,28.07,194.39,118.0,139.79,1398.08,16.7,1.3063,1630.64,46.2,158.31,
2012-04-06,,,,,,,,,1.3094,1637.99,,,
2012-04-09,22.7224772775,31.1,27.76,191.87,117.02,138.22,1382.2,18.81,1.31,1640.78,46.48,159.37,
2012-04-10,22.444263270000004,30.47,27.45,186.98,114.56,135.9,1358.59,20.39,1.308,1659.85,47.0391,161.1,
2012-04-11,22.364263350000005,30.345,27.85,187.97,115.93,137.0,1368.71,20.02,1.3109,1657.45,46.495,161.065,
2012-04-12,22.2417634725,30.975,28.48,190.69,120.39,138.79,1387.57,17.2,1.3185,1674.98,48.155,162.7,
2012-04-13,21.6153355275,30.81,28.09,188.46,115.09,137.14,1370.26,19.55,1.3075,1658.39,47.5,160.85,
2012-04-16,20.718907852500003,31.075,28.405,185.5,117.73,137.05,1369.57,19.55,1.3138,1651.6,46.64,160.46,
2012-04-17,21.774978225,31.44,28.47,188.39,116.86,139.082,1390.78,18.46,1.3123,1649.29,47.13,160.27,
2012-04-18,21.726406845000003,31.14,27.95,191.07,115.33,138.61,1385.14,18.64,1.312,1640.07,46.63,159.31,
2012-04-19,20.979979020000005,31.01,27.69,191.1,113.6,137.72,1376.92,18.36,1.3134,1641.6,46.61,159.43,
2012-04-20,20.463550965000003,32.42,27.6,189.98,112.44,137.95,1378.53,17.44,1.3221,1642.09,46.12,159.54,
2012-04-23,20.417836725000004,32.12,27.45,188.24,111.75,136.79,1366.94,18.97,1.3154,1636.7,45.04,159.07,
2012-04-24,20.00997999,31.92,27.31,190.33,114.11,137.31,1371.97,18.1,1.3194,1640.39,45.14,159.3,
2012-04-25,21.785692500000003,32.2,27.86,194.42,113.98,139.19,1390.69,16.82,1.3222,1644.13,46.29,159.62,
2012-04-26,21.703549725000002,32.11,28.22,195.99,114.56,140.16,1399.98,16.24,1.3208,1654.9,46.25,161.03,
2012-04-27,21.535692750000003,31.98,28.38,226.85,114.41,140.39,1403.36,16.32,1.3252,1661.44,46.8,161.38,
2012-04-30,20.856407715000003,32.015,28.395,231.9,115.15,139.87,1397.91,17.15,1.324,1663.88,46.39,161.88,
2012-05-01,20.790336352500002,32.01,28.95,230.04,115.33,140.74,1405.82,16.6,1.3236,1660.1,46.44,161.32,
2012-05-02,20.927836215000003,31.8,29.18,230.25,113.77,140.325,1402.31,16.88,1.3155,1652.89,45.66,160.59,
2012-05-03,20.779264935000004,31.76,28.56,229.45,111.53,139.25,1391.57,17.56,1.315,1635.29,43.88,158.97,
2012-05-04,20.1874798125,30.98,27.9,223.99,108.99,137.0,1369.1,19.16,1.3082,1642.42,44.05,159.47,
2012-05-07,20.338551090000003,30.65,27.76,225.16,110.04,137.1,1369.58,18.94,1.3052,1637.15,43.67,159.08,
2012-05-08,20.292122565,30.5,27.37,223.9,109.37,136.55,1363.72,19.05,1.3002,1604.39,42.17,156.0,
2012-05-09,20.327836815,30.76,27.19,222.98,107.29,135.74,1354.58,20.08,1.2932,1588.86,43.02,154.47,
2012-05-10,20.375693910000003,30.74,27.24,226.69,106.32,136.02,1357.99,18.83,1.2935,1593.26,43.09,154.77,
2012-05-11,20.239622617500004,31.16,27.63,227.68,102.13,135.61,1353.39,19.89,1.2915,1579.44,42.42,153.56,
2012-05-14,19.936408635000003,30.68,27.015,222.93,99.77,134.11,1338.35,21.87,1.2825,1556.35,40.97,151.33,
2012-05-15,19.7560516725,30.21,26.88,224.39,99.87,133.34,1330.66,21.97,1.273,1543.95,39.34,149.74,
2012-05-16,19.502659068750003,29.9,26.495,224.06,98.2,132.829,1324.8,22.27,1.2715,1538.05,39.56,149.46,
2012-05-17,18.932838210000003,29.72,26.19,218.36,97.08,130.86,1304.86,24.49,1.2693,1572.0,41.34,152.8,
2012-05-18,18.942123915,29.27,26.07,213.85,95.49,129.74,1295.22,25.1,1.2782,1591.8,41.62,154.55,
2012-05-21,20.04569424,29.75,26.15,218.11,96.51,131.97,1315.99,22.01,1.2812,1590.65,43.01,154.65,
2012-05-22,19.891765822500002,29.76,26.03,215.33,97.53,132.2,1316.63,22.48,1.2682,1566.95,42.54,152.08,
2012-05-23,20.37712248,29.11,25.44,217.28,98.04,132.27,1318.86,22.33,1.2584,1560.0,44.44,151.62,
2012-05-24,20.189979810000004,29.07,25.65,215.24,96.86,132.53,1320.68,21.54,1.2535,1557.0,44.63,151.41,
2012-05-25,20.0817656325,29.06,25.74,212.89,96.7,132.1,1317.82,21.76,1.2515,1572.84,44.91,152.68,
2012-05-28,,,,,,,,,1.254,1572.83,,,
2012-05-29,20.438193847500003,29.56,26.09,214.75,97.86,133.7,1332.42,21.03,1.2496,1555.25,44.09,151.02,
2012-05-30,20.6846221725,29.34,26.13,209.23,94.61,131.76,1313.32,24.14,1.237,1561.84,44.24,151.91,
2012-05-31,20.6331936525,29.19,25.84,212.91,95.7,131.47,1310.33,24.06,1.2356,1558.7,43.78,151.62,
2012-06-01,20.035337107500002,28.45,25.14,208.22,92.64,128.16,1278.04,26.66,1.2432,1625.64,46.58,157.5,
2012-06-04,20.1531941325,28.55,25.04,214.57,91.0,128.1,1278.18,26.12,1.2495,1616.4,47.33,157.32,
2012-06-05,20.101051327500002,28.505,25.43,213.21,92.21,129.07,1285.5,24.68,1.2453,1616.49,47.53,157.14,
2012-06-06,20.409265305,29.35,26.07,217.64,94.96,131.97,1315.13,22.16,1.2571,1619.79,47.62,157.21,
2012-06-07,20.41855101,29.23,25.94,218.8,94.0,132.05,1314.99,21.72,1.256,1588.39,45.99,154.5,
2012-06-08,20.725693560000003,29.65,26.41,218.48,94.54,133.1,1325.66,21.23,1.2516,1593.84,46.33,154.73,
2012-06-11,20.3989081725,28.895,25.985,216.5,92.8,131.415,1308.93,23.56,1.2475,1596.05,45.66,155.36,
2012-06-12,20.57712228,29.29,26.52,216.42,94.04,132.92,1324.18,22.09,1.2512,1609.44,46.76,156.4594,
2012-06-13,20.43426528,29.13,26.54,214.73,92.72,132.07,1314.88,24.27,1.2555,1617.74,46.79,157.12,
2012-06-14,20.4117653025,29.34,26.98,214.45,93.82,133.47,1329.1,21.68,1.263,1622.92,46.93,157.75,
2012-06-15,20.5046223525,30.02,27.34,218.35,95.66,134.14,1342.84,21.11,1.2636,1626.26,46.92,157.84,
2012-06-18,20.920693365,29.84,27.42,222.66,93.63,134.4,1344.78,18.32,1.2575,1627.79,47.73,157.93,
2012-06-19,20.9789075925,30.7,27.51,224.03,96.37,135.7,1357.98,18.38,1.2687,1617.46,47.68,157.16,
2012-06-20,20.91930050925,30.93,27.64,223.02,96.55,135.48,1355.69,17.24,1.2704,1605.29,47.27,155.97,
2012-06-21,20.6310507975,30.135,26.71,220.575,93.9,132.44,1325.51,20.08,1.2541,1564.69,44.82,152.015,
2012-06-22,20.789264925,30.7,26.935,222.16,93.63,133.46,1335.02,18.11,1.2568,1571.54,44.58,152.64,
2012-06-25,20.384443901250002,29.865,26.05,220.07,91.22,131.32,1313.72,20.38,1.2503,1583.99,45.16,153.76,
2012-06-26,20.42944385625,30.02,26.005,225.61,91.03,131.98,1319.99,19.72,1.2489,1571.54,44.45,152.62,
2012-06-27,20.517836625,30.17,26.22,225.62,93.27,133.173,1331.85,19.45,1.2469,1573.69,44.28,152.83,
2012-06-28,20.3231939625,29.91,25.83,221.31,93.49,132.79,1329.04,19.71,1.2438,1551.29,43.31,151.05,
2012-06-29,20.857122,30.59,26.65,228.35,95.86,136.105,1362.16,17.08,1.2658,1598.2,44.77,155.19,
2012-07-02,21.161407410000002,30.56,26.665,229.32,97.13,136.51,1365.51,16.74,1.2585,1595.74,44.76,155.09,
2012-07-03,21.407478592500002,30.76,26.86,229.53,98.6,137.412,1374.02,16.66,1.2605,1614.65,46.45,157.46,
2012-07-04,,,,,,,,,1.2522,1615.13,,,
2012-07-05,21.783549645000004,30.7,26.55,227.06,95.92,136.79,1367.58,17.5,1.2392,1602.75,45.77,155.68,
2012-07-06,21.638549790000003,30.185,26.155,225.05,95.47,135.49,1354.68,17.1,1.2287,1582.29,44.43,153.71,
2012-07-09,21.9246209325,30.0,26.17,225.05,94.47,135.32,1352.46,17.98,1.2318,1586.65,44.25,154.04,
2012-07-10,21.7217639925,29.74,25.56,219.5,94.25,134.14,1341.47,18.72,1.2249,1564.5,42.87,152.15,
2012-07-11,21.5867641275,29.3,25.39,218.37,95.13,134.16,1341.45,17.95,1.2237,1576.29,41.971,152.99,
2012-07-12,21.389264325,28.63,24.74,215.36,94.02,133.51,1334.76,18.33,1.2196,1571.79,41.71,152.59,
2012-07-13,21.6060498225,29.39,25.25,218.39,97.43,135.75,1356.78,16.74,1.225,1588.44,42.31,154.14,
2012-07-16,21.675335467500002,29.44,25.13,216.01,97.68,135.43,1353.64,17.11,1.2272,1588.85,42.16,154.21,
2012-07-17,21.676406895000003,29.66,25.38,216.93,97.98,136.36,1363.67,16.48,1.2293,1581.25,41.7,153.47,
2012-07-18,21.652121205,30.45,26.21,217.47,96.51,137.37,1372.78,16.16,1.2283,1572.3,41.12,153.05,
2012-07-19,21.939978060000005,30.665,26.06,226.17,95.0,137.73,1376.51,15.45,1.2279,1580.55,41.59,153.38,
2012-07-20,21.582121275,30.115,25.52,228.29,94.16,136.47,1362.66,16.27,1.2156,1582.73,41.725,153.67,
2012-07-23,21.565335577500004,29.28,25.26,226.01,93.16,135.09,1350.52,18.62,1.2114,1575.4,40.7,153.03,
2012-07-24,21.46140711,29.15,25.005,223.04,94.47,133.925,1338.31,20.47,1.2059,1579.94,40.72,153.52,
2012-07-25,20.534622322500002,28.83,25.13,217.05,95.96,133.96,1337.89,19.34,1.2156,1603.88,41.96,155.67,
2012-07-26,20.531408040000002,29.16,25.5,220.01,98.06,136.17,1360.02,17.53,1.2281,1615.59,42.83,156.77,
2012-07-27,20.89855053,29.755,26.02,237.32,101.64,138.675,1385.97,16.7,1.2317,1622.78,43.13,157.54,
2012-07-30,21.2510501775,29.64,25.76,236.09,100.88,138.68,1385.3,18.03,1.226,1620.49,43.72,157.43,
2012-07-31,21.812835330000002,29.47,25.7,233.3,100.9,137.71,1379.32,18.93,1.2303,1613.29,42.83,156.49,
2012-08-01,21.6717640425,29.41,25.93,232.09,100.09,137.59,1375.14,18.96,1.2224,1598.59,42.25,155.14,
2012-08-02,21.706764007500002,29.19,25.91,230.81,97.81,136.64,1365.0,17.57,1.218,1589.74,42.04,154.13,
2012-08-03,21.989263725000004,29.75,26.23,234.97,100.98,139.349,1390.99,15.64,1.2385,1603.8,42.86,155.55,
2012-08-06,22.2339063375,29.95,26.31,233.99,102.02,139.62,1394.23,15.95,1.24,1610.39,43.73,156.3,
2012-08-07,22.1754778245,30.26,26.5,236.56,103.24,140.32,1401.35,15.99,1.24,1610.68,44.23,156.28,
2012-08-08,22.137835005000003,30.33,26.6,234.38,102.5,140.49,1402.22,15.32,1.2364,1611.29,43.99,156.48,
2012-08-09,22.168906402500003,30.5,26.7,234.06,103.6,140.61,1402.8,15.28,1.2305,1617.09,44.56,156.99,
2012-08-10,22.203549225000003,30.42,26.88,232.75,103.02,140.84,1405.87,14.74,1.2289,1619.55,44.85,157.18,
2012-08-13,22.499977500000004,30.39,26.69,232.44,103.61,140.77,1404.11,13.7,1.2331,1609.54,44.24,155.99,
2012-08-14,22.560334582500005,30.13,26.48,233.19,103.26,140.79,1403.93,14.85,1.2321,1598.04,43.93,155.13,
2012-08-15,22.5296203275,30.2,26.27,237.42,103.13,140.95,1405.53,14.63,1.2288,1602.88,44.15,155.63,
2012-08-16,22.726405845000002,30.78,26.59,241.55,103.49,141.99,1415.51,14.29,1.2354,1614.3,45.65,156.56,
2012-08-17,23.1467625675,30.9,26.33,241.17,103.6,142.18,1418.16,13.45,1.2333,1615.3,45.34,156.72,
2012-08-20,23.755333387500002,30.74,26.23,240.35,105.28,142.19,1418.13,14.02,1.2343,1620.09,45.62,157.26,
2012-08-21,23.430762283500002,30.8,26.11,239.45,105.32,141.76,1413.17,15.02,1.247,1637.89,46.38,158.83,
2012-08-22,23.8881903975,30.54,25.73,243.1,104.67,141.82,1413.49,15.11,1.2526,1653.39,47.5,160.54,
2012-08-23,23.665333477500003,30.255,25.04,241.198,104.08,140.665,1402.08,15.96,1.2562,1670.04,47.42,161.89,
2012-08-24,23.686476313500002,30.56,24.91,245.74,104.96,141.51,1411.13,15.18,1.2511,1669.85,47.57,161.97,
2012-08-27,24.13140444,30.69,24.84,243.92,105.12,141.54,1410.44,16.35,1.2499,1663.6,46.9,161.36,
2012-08-28,24.0999759,30.63,25.0,246.11,105.03,141.4,1409.3,16.49,1.2564,1666.53,46.85,161.64,
2012-08-29,24.052333090500003,30.65,24.668,247.12,105.53,141.51,1410.49,17.06,1.2529,1655.94,46.39,160.59,
2012-08-30,23.709547719000003,30.32,24.27,246.22,104.72,140.49,1399.48,17.83,1.2504,1655.54,46.02,160.52,
2012-08-31,23.758547670000002,30.82,24.83,248.27,105.72,141.16,1406.58,17.47,1.2575,1690.54,47.94,164.22,
2012-09-03,,,,,,,,,1.2593,1691.79,,,
2012-09-04,24.106047322500004,30.385,24.415,247.88,106.41,141.03,1404.94,17.98,1.2564,1694.4,47.77,164.48,
2012-09-05,23.936761777500003,30.39,24.39,246.22,109.94,140.91,1403.44,17.74,1.2599,1693.04,47.93,164.31,
2012-09-06,24.1524758475,31.345,25.095,251.38,113.54,143.77,1432.12,15.6,1.2628,1701.04,49.13,164.89,
2012-09-07,24.301404270000003,30.95,24.19,259.14,116.33,144.33,1437.92,14.38,1.2815,1736.0,50.46,168.44,
2012-09-10,23.669262045000004,30.72,23.26,257.09,114.68,143.51,1429.08,16.28,1.2757,1725.19,49.48,167.29,
2012-09-11,23.592476407500005,30.79,23.34,255.67,116.69,143.91,1433.56,16.41,1.2854,1731.64,49.81,167.9,
2012-09-12,23.9210475075,30.78,23.19,255.63,118.24,144.39,1436.56,15.8,1.2899,1731.0,50.01,167.92,
2012-09-13,24.392118465000003,30.935,23.355,260.24,120.67,146.59,1459.99,14.05,1.2988,1766.29,52.52,171.31,
2012-09-14,24.68854674,31.21,23.37,261.27,121.36,147.24,1465.77,14.51,1.3124,1771.98,53.86,171.8,
2012-09-17,24.99215357925,31.21,23.31,258.0,119.9,146.74,1461.19,14.59,1.3116,1760.95,53.89,170.4,
2012-09-18,25.068189217500002,31.175,23.37,258.75,119.88,146.62,1459.32,14.18,1.3046,1770.34,54.32,171.72,
2012-09-19,25.074974925000003,31.052,23.15,261.68,119.02,146.7,1461.05,13.88,1.3047,1769.19,54.79,171.74,
2012-09-20,24.953546475000003,31.45,23.1788,260.81,117.63,146.71,1460.26,14.07,1.2968,1766.09,54.36,171.47,
2012-09-21,25.003367853750003,31.19,23.125,257.47,116.72,145.87,1460.15,13.98,1.2979,1772.44,54.81,171.96,
2012-09-24,24.6710467575,30.78,22.795,254.805,116.6,145.645,1456.89,14.15,1.293,1763.65,52.955,171.05,
2012-09-25,24.054975945,30.39,22.535,252.46,113.5,144.1,1441.59,15.43,1.2898,1760.04,52.17,170.77,
2012-09-26,23.756404815,30.165,22.645,249.67,113.08,143.295,1433.32,16.81,1.2871,1751.59,52.4,169.81,
2012-09-27,24.332832810000003,30.16,23.085,256.59,115.23,144.64,1447.15,14.84,1.2913,1777.29,53.89,172.34,
2012-09-28,23.825154746250004,29.76,22.655,254.32,113.68,143.97,1440.67,15.73,1.2858,1770.69,53.69,171.89,
2012-10-01,23.549619307500002,29.49,22.755,252.01,116.86,144.345,1444.49,16.32,1.2888,1773.79,53.925,172.295,
2012-10-02,23.6181906675,29.66,22.84,250.6,117.25,144.5,1445.75,15.71,1.2918,1777.39,53.59,172.1,
2012-10-03,23.980333162500003,29.86,22.55,255.92,117.91,145.09,1450.99,15.43,1.2904,1778.54,52.72,172.41,
2012-10-04,23.8142619,30.03,22.465,260.47,119.9,146.125,1461.4,14.55,1.3017,1788.55,54.25,173.61,
2012-10-05,23.306762407500003,29.85,22.68,258.51,119.31,146.14,1460.93,14.33,1.3033,1780.48,53.65,172.62,
2012-10-08,22.791762922500002,29.78,22.51,259.06,119.46,145.642,1455.88,15.11,1.2969,1774.29,53.23,172.05,
2012-10-09,22.708905862500004,29.28,21.9,250.96,119.63,144.2,1441.48,16.37,1.2884,1763.54,52.08,170.99,
2012-10-10,22.8896199675,28.98,21.76,244.99,120.08,143.28,1432.56,16.29,1.2874,1761.94,52.48,170.84,
2012-10-11,22.432120425000004,28.95,21.68,244.22,121.99,143.36,1432.84,15.59,1.2926,1768.19,52.49,171.32,
2012-10-12,22.489763224500003,29.2,21.4803,242.36,120.2,142.89,1428.59,16.14,1.295,1753.75,51.66,170.06,
2012-10-15,22.669977330000002,29.51,21.73,244.18,124.5,144.08,1440.13,15.27,1.2948,1735.49,51.64,168.35,
2012-10-16,23.206851793125004,29.49,22.35,243.94,123.22,145.54,1454.92,15.22,1.3052,1747.19,52.67,169.42,
2012-10-17,23.021891263800004,29.59,21.79,247.49,124.92,146.2,1460.91,15.07,1.3117,1749.69,53.1103,169.54,
2012-10-18,22.59426312,29.495,21.67,244.85,125.15,145.82,1457.34,15.03,1.3065,1741.09,51.52,168.7891,
2012-10-19,21.779978220000004,28.64,21.265,240.0,123.62,143.3896,1433.19,17.06,1.3021,1720.4,51.73,166.97,
2012-10-22,22.6439059275,28.0,21.46,233.78,122.77,143.41,1433.82,16.62,1.3059,1728.84,52.43,167.58,
2012-10-23,21.905528094450002,28.047,21.59,234.31,119.0,141.42,1413.11,18.83,1.2985,1708.09,50.96,165.4258,
2012-10-24,22.029620827500004,27.9019,21.46,228.49,119.77,141.02,1408.75,18.33,1.2971,1701.93,50.063,164.8603,
2012-10-25,21.769192516500002,27.88,21.69,222.92,119.72,141.43,1412.97,18.12,1.2933,1711.19,51.59,166.02,
2012-10-26,21.571407,28.21,21.95,238.24,119.44,141.35,1411.94,17.81,1.2939,1710.74,51.24,165.93,
2012-10-29,,,,,,,,,1.2902,1709.24,,,
2012-10-30,,,,,,,,,1.2956,1708.88,,,
2012-10-31,21.261407310000003,28.54,21.63,232.8931,122.39,141.35,1412.16,18.6,1.2958,1720.05,52.9,166.83,
2012-11-01,21.304975123575,29.515,22.26,232.14,124.85,142.83,1427.59,16.69,1.2942,1714.09,52.01,166.07,
2012-11-02,20.5999794,29.4998,22.06,232.4224,123.25,141.56,1414.2,17.59,1.2836,1677.35,49.76,162.6,
2012-11-05,20.879304120675002,29.63,21.8391,234.33,124.08,141.8486,1417.26,18.42,1.2795,1683.99,49.39,163.23,
2012-11-06,20.816032755375,29.86,21.73,237.56,126.25,142.96,1428.39,17.58,1.2813,1715.34,50.34,166.3,
2012-11-07,19.928619357075,29.08,20.91,232.0608,117.98,139.72,1394.53,19.08,1.277,1716.31,51.07,166.49,
2012-11-08,19.2053379375,28.81,20.83,227.35,115.27,138.04,1377.51,18.49,1.2745,1729.99,51.41,167.99,
2012-11-09,19.537837605,28.83,20.8,226.31,116.15,138.16,1379.85,18.61,1.2708,1730.86,50.67,167.82,
2012-11-12,19.386766327500002,28.22,20.765,226.47,117.24,138.265,1380.03,16.68,1.2707,1727.74,50.04,167.45,
2012-11-13,19.3891948965,27.0895,20.28,226.6,116.47,137.79,1374.53,16.65,1.2702,1724.89,49.48,167.1,
2012-11-14,19.17426654,26.84,19.96,222.95,114.24,135.9299,1355.49,17.92,1.2734,1726.05,47.225,167.14,
2012-11-15,18.772124085,26.6607,20.03,220.599,115.44,135.7,1353.33,17.99,1.2778,1715.19,45.97,166.09,
2012-11-16,18.8456240115,26.5209,20.19,225.23,115.84,136.37,1359.88,16.41,1.2742,1713.09,46.47,165.88,
2012-11-19,20.204622652500003,26.7277,20.25,229.71,118.3,139.13,1386.89,15.24,1.2811,1731.5,47.765,167.87,
2012-11-20,20.032601395950003,26.71,19.5132,233.78,118.09,139.19,1387.81,15.08,1.2816,1728.04,47.36,167.39,
2012-11-21,20.060694225000002,26.95,19.36,238.03,117.7,139.45,1391.03,15.31,1.2828,1728.53,48.08,167.56,
2012-11-22,,,,,,,,,1.2882,1729.05,,,
2012-11-23,20.410693875000003,27.7,19.72,239.88,120.31,141.35,1409.15,15.14,1.2975,1752.5,48.74,169.61,
2012-11-26,21.0546218025,27.385,19.885,243.62,120.94,141.05,1406.29,15.5,1.2972,1748.49,48.75,169.43,
2012-11-27,20.884979115,27.08,19.93,243.4017,118.41,140.33,1398.94,15.92,1.2944,1741.65,47.46,168.71,
2012-11-28,20.819264895000003,27.36,20.09,247.11,119.33,141.46,1409.93,15.51,1.2951,1719.31,47.9,166.55,
2012-11-29,21.04855038,26.95,19.53,251.27,118.73,142.12,1415.95,15.06,1.2977,1724.79,48.04,167.1817,
2012-11-30,20.90283624,26.615,19.565,252.05,117.79,142.155,1416.18,15.87,1.2984,1714.4,47.55,166.05,
2012-12-03,20.935336207500004,26.4294,19.54,250.3291,118.4,141.45,1409.46,16.64,1.3053,1714.85,46.48,166.1267,
2012-12-04,20.565886576950003,26.37,19.9694,252.4881,116.58,141.25,1407.05,17.12,1.3093,1696.74,46.645,164.42,
2012-12-05,19.242562900275,26.67,19.85,253.96,117.13,141.5,1409.28,16.46,1.3066,1693.41,45.3498,164.12,
2012-12-06,19.544426884125002,26.725,20.16,253.37,117.2,141.98,1413.94,16.58,1.2967,1698.62,45.55,164.5,
2012-12-07,19.044623812500003,26.455,20.155,253.2681,116.57,142.415,1418.07,15.9,1.2924,1703.04,45.9301,165.165,
2012-12-10,18.922156077825004,26.94,20.08,247.77,117.01,142.473,1418.55,16.05,1.294,1709.85,46.52,165.8,
2012-12-11,19.335266379000004,27.32,20.65,250.69,118.86,143.44,1427.84,15.57,1.3004,1709.7,46.28,165.65,
2012-12-12,19.249980750000002,27.24,20.67,251.76,118.09,143.51,1428.48,15.95,1.3072,1711.55,47.63,165.77,
2012-12-13,18.917481082500004,27.11,20.49,251.25,118.5,142.63,1419.45,16.56,1.3076,1696.69,46.34,164.37,
2012-12-14,18.2069103645,26.81,20.5267,249.19,119.36,142.1051,1413.58,17.0,1.3161,1695.03,46.48,164.13,
2012-12-17,18.529624327500002,27.095,20.57,253.86,123.49,143.77,1430.36,16.34,1.3163,1697.42,46.51,164.44,
2012-12-18,19.067838075,27.56,20.96,260.4,127.77,145.37,1446.79,15.57,1.3229,1669.54,45.75,162.08,
2012-12-19,18.7967669175,27.31,21.1,257.99,127.19,144.29,1435.81,17.36,1.3226,1666.56,45.36,161.69,
2012-12-20,18.63320279535,27.68,21.0293,261.5,129.69,145.12,1443.69,17.67,1.3242,1647.14,45.07,159.73,
2012-12-21,18.5474814525,27.45,20.765,256.92,128.44,142.79,1430.15,17.84,1.3185,1656.61,45.18,160.33,
2012-12-24,18.577409994000003,27.06,20.64,258.62,127.54,142.35,1426.66,18.59,1.3186,1656.99,44.85,160.62,
2012-12-25,,,,,,,,,1.3182,1658.29,,,
2012-12-26,18.321392392875,26.86,20.65,248.6314,127.16,141.75,1419.83,19.48,1.3223,1659.76,45.15,160.78,
2012-12-27,18.394981604999998,26.96,20.51,248.31,126.67,141.5616,1418.1,19.47,1.3235,1663.29,45.44,161.16,
2012-12-28,18.1995960861,26.55,20.23,245.18,125.52,140.03,1402.43,22.72,1.3214,1654.9,44.93,160.54,
2012-12-31,19.006155993825004,26.7097,20.62,250.87,127.56,142.41,1426.19,18.02,1.3194,1674.34,46.39,162.0204,
2013-01-01,,,,,,,,,1.3204,1674.54,,,
2013-01-02,19.608194677500002,27.62,21.38,257.31,131.66,146.06,1462.42,14.68,1.3184,1686.35,47.1,163.17,
2013-01-03,19.360548496575003,27.25,21.32,258.48,130.94,145.7341,1459.37,14.56,1.3046,1662.95,45.1403,161.2,
2013-01-04,18.82140975,26.74,21.16,259.15,134.51,146.37,1466.47,13.83,1.3067,1656.24,45.33,160.44,
2013-01-07,18.710695575,26.69,21.25,268.4592,134.26,145.9695,1461.89,13.79,1.3115,1646.64,44.48,159.43,
2013-01-08,18.7610526675,26.55,21.09,266.38,133.05,145.5496,1457.15,13.62,1.308,1658.6,44.65,160.56,
2013-01-09,18.467838675000003,26.7,21.45,266.35,134.32,145.92,1461.02,13.81,1.3063,1657.29,44.36,160.49,
2013-01-10,18.6967670175,26.46,21.8,265.34,137.37,147.08,1472.12,13.49,1.3269,1674.64,45.41,161.98,
2013-01-11,18.582124274999998,26.83,22.0,267.94,137.13,147.07,1472.05,13.36,1.3343,1662.44,45.4,161.06,
2013-01-14,17.9196249375,26.89,21.999,272.73,136.13,146.97,1470.68,13.52,1.3382,1666.8,45.23,161.54,
2013-01-15,17.354268360000003,27.21,21.88,271.9,135.59,147.07,1472.34,13.55,1.3303,1678.5,45.59,162.558,
2013-01-16,18.0746247825,27.04,22.11,268.93,141.09,147.05,1472.63,13.42,1.3289,1678.89,45.21,162.65,
2013-01-17,17.952839190000002,27.25,22.68,270.48,141.01,148.0,1480.94,13.57,1.3374,1687.26,45.0,163.35,
2013-01-18,17.857125,27.25,21.25,272.12,144.45,148.33,1485.98,12.46,1.3317,1683.34,45.11,163.09,
2013-01-21,,,,,,,,,1.3312,1689.55,,,
2013-01-22,18.027481972500002,27.15,21.17,270.19,145.95,149.13,1492.56,12.43,1.332,1691.6,45.82,163.67,
2013-01-23,18.35730307125,27.61,21.11,268.11,145.56,149.37,1494.81,12.46,1.3316,1685.14,44.56,163.21,
2013-01-24,16.089269625,27.63,20.95,273.62,144.96,149.41,1494.82,12.69,1.3374,1667.36,43.23,161.42,
2013-01-25,15.709984290000001,27.88,20.96,283.99,144.46,150.25,1502.96,12.89,1.346,1658.31,41.92,160.65,
2013-01-28,16.0653410775,27.911,21.05,276.04,144.15,150.07,1500.18,13.57,1.3455,1654.34,41.48,160.29,
2013-01-29,16.3667693475,28.01,21.28,260.35,147.1,150.66,1507.84,13.31,1.3491,1663.45,42.25,160.99,
